text;label;STAWN
PODGRUPA: 1102 | MATNR: 1102520250S88I014T | NAZWAPL: S52.0X250-6K-S-129-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101200120B88D933T | NAZWAPL: S20.0X120-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1399 | MATNR: 1399050035ZWB963T | NAZWAPL: W05.0X035-WS-ZW-B DIN963 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 4907 | MATNR: 490714075PFESS | NAZWAPL: KW/UCHWYT MAG.Z PIER.1/4 UNI. 75MM T | AVAILABLE: 51,57;57;82079030
PODGRUPA: 1102 | MATNR: 1102160380B88D931T | NAZWAPL: S16.0X380-6K-B-57-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3203 | MATNR: 3203070120GD571T | NAZWAPL: H07.0X120-6K----G WKR.DREW DIN571 | AVAILABLE: 17,19;17;73181100
PODGRUPA: I3104 | MATNR: I3104040045TXA4CTT | NAZWAPL: INOX-U04.0X045/30  A4 TX20 STOZ.CUT | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1101 | MATNR: 1101080050S12D933T | NAZWAPL: S08.0X050-6K-S-12.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I3103 | MATNR: I3103050050TXA2T | NAZWAPL: INOX-U5.0X50 TX25A2 WKR.UNIX STOZK.   | AVAILABLE: 18,21;21;73181410
PODGRUPA: 3104 | MATNR: 3104050080PZAT | NAZWAPL: U05.0X080-US-PZ-A-50  WKR.UNIX STOZ. + | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102200080G88D931T | NAZWAPL: S20.0X080-6K-G-46-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3104 | MATNR: 3104045060PZAEXTRT | NAZWAPL: U04.5X060-US-PZ-A-35   WKR.UNIX EXTRA | AVAILABLE: 19,22;19;73181290
PODGRUPA: 1501 | MATNR: 1501680B08D934T | NAZWAPL: NM68B-KL.8 NAKRETKA DIN934 | AVAILABLE: 37,38,39,49;39;73181699
PODGRUPA: 1314 | MATNR: 1314060030TXBT | NAZWAPL: W06.0X030-WW-TX-B METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1101 | MATNR: 1101200085B88D933T | NAZWAPL: S20.0X085-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1306 | MATNR: 1306030025PHBIT | NAZWAPL: W03.0X025-WS-PH-B METR.STOZ.ISO7046 | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1101 | MATNR: 1101200080MI017T | NAZWAPL: S20.0X080-6K-M- SRUBA ISO4017 | AVAILABLE: 31,32,49;49;74153300
PODGRUPA: 1102 | MATNR: 1102060040B88I014T | NAZWAPL: S06.0X040-6K-B-18-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 6299 | MATNR: 6299BD1L030075130S | NAZWAPL: LACZNIK BUD.WBD 1 L 30X75X130X2.0 | AVAILABLE: 9,48,60;9;73089059
PODGRUPA: 1610 | MATNR: 1610042175RD471T | NAZWAPL: PIERSC.OSAD.SPR.Z. 42X1.75-R DIN471 | AVAILABLE: 41,44;44;73182400
PODGRUPA: 1501 | MATNR: 1501140MD934T | NAZWAPL: NM14M  NAKRETKA DIN934 | AVAILABLE: 37,38,39,49;39;73181699
PODGRUPA: 3103 | MATNR: 3103035035TXAT | NAZWAPL: U03.5X035-US-TX-A UNIX STOZ.- | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1306 | MATNR: 1306060016TXB88T | NAZWAPL: W06.0X016-WS-TX-B-08.8 M.STOZ.~ISO14581 | AVAILABLE: 27,29;27;73181558
PODGRUPA: I1101 | MATNR: I1101050010A4D933T | NAZWAPL: INOX-S05.0X010-6K-A4 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1101 | MATNR: 1101160080B10I017T | NAZWAPL: S16.0X080-6K-B-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1314 | MATNR: 1314050020PZBZVK | NAZWAPL: W05.0X020-WW-PZ-B-Z---V      METR.WALC. | AVAILABLE: 27,29;27;73181558
PODGRUPA: I1101 | MATNR: I1101220065A48IT | NAZWAPL: INOX-S22.0X065-6K-A4 80 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I3203 | MATNR: I3203080070A2571T | NAZWAPL: INOX-H08.0X070-6K-A2 WKR.DO DREW.DIN571 | AVAILABLE: 17,18;17;73181100
PODGRUPA: 1503 | MATNR: 1503100B04LD439T | NAZWAPL: NM10B-KL.4 NAKRETKA DIN439 LEWOZWOJNA | AVAILABLE: 38,39,49;38;73181692
PODGRUPA: 1102 | MATNR: 1102160300B88D931K | NAZWAPL: S16.0X300-6K-B-60-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102330180S10D931S | NAZWAPL: S33.0X180-6K-S-78-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101360070S10I017T | NAZWAPL: S36.0X070-6K-S-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1301 | MATNR: 1301050010IM3O10T | NAZWAPL: W05.0X010-WK-IM-O-10.9  NIE UZYWAC | AVAILABLE: 27,29;29;73181568
PODGRUPA: 6299 | MATNR: 6299LS7057162S | NAZWAPL: KATOWNIK GIETY LS70 57X57X162 | AVAILABLE: 9,48,60;9;73089059
PODGRUPA: I1314 | MATNR: I1314030050TXA4IT | NAZWAPL: INOX-W03.0X050-WW-TX10-A4 WALC.ISO14583 | AVAILABLE: 26,33;33;73181595
PODGRUPA: 1503 | MATNR: 1503360B04D439T | NAZWAPL: NM36B  KL.4 NAKRETKA NISKA DIN439 | AVAILABLE: 38,39,49;39;73181699
PODGRUPA: 1501 | MATNR: 1501200R12D934T | NAZWAPL: NM20R-KL.12  NAKRETKA DIN934 | AVAILABLE: 37,38,39,49;39;73181699
PODGRUPA: I1101 | MATNR: I1101100040A27IT | NAZWAPL: INOX-S10.0X040-6K-A2 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I1101 | MATNR: I1101080065A4D933T | NAZWAPL: INOX-S08.0X065-6K-A4 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: I1101 | MATNR: I1101420190A2D933T | NAZWAPL: INOX-S42.0X190-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1610 | MATNR: 1610014100FD471T | NAZWAPL: PIERSC.OSAD.SPR.Z. 14X1.0 F DIN471 | AVAILABLE: 41,44;41;73182100
PODGRUPA: I1101 | MATNR: I1101270110A48933T | NAZWAPL: INOX-S27.0X110-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1308 | MATNR: 1308100040IMR10S | NAZWAPL: W10.0X040-WS-IM-R-10.9 STOZ.MRP | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1101 | MATNR: 1101270080B10I017T | NAZWAPL: S27.0X080-6K-B-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1205 | MATNR: 1205040004ZWM4766T | NAZWAPL: V04.0X004-VD-ZW-M-ISO4766 WK.DOCI. | AVAILABLE: 3,24,25,49;49;74153300
PODGRUPA: 1314 | MATNR: 1314025018PZBT | NAZWAPL: W02.5X018-WW-PZ-B        METR.WALC | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1101 | MATNR: 1101080140S10D933T | NAZWAPL: S08.0X140-6K-S-10.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 5399 | MATNR: 5399080120250PRAS | NAZWAPL: HAK-M 8X120X16525A  PROSTY--GWINT METR. | AVAILABLE: 3,15,19,20,22,24,27,40,45,57;20;73181300
PODGRUPA: 1105 | MATNR: 1105160060R10D692T | NAZWAPL: S16.0X060-6PZ-R-38-10.9- SR KOLN ~D6921 | AVAILABLE: 22,31,32;32;73181588
PODGRUPA: 1102 | MATNR: 1102060090S88D931T | NAZWAPL: S06.0X090-6K-S-18-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1306 | MATNR: 1306030035PHBT | NAZWAPL: W03.0X035-WS-PH-B METR.STOZ. | AVAILABLE: 27,29;27;73181558
PODGRUPA: FIS- | MATNR: FIS-KOLEKR075033S | NAZWAPL: FIS-KOLEK DUOTEC 10  537258+ | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;3;39269097
PODGRUPA: 3114 | MATNR: 3114050060TXCT | NAZWAPL: U05.0X060/36-UHS-C TX25 WK.DR.EXTRA | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102080100S10D931T | NAZWAPL: S08.0X100-6K-S-22-10.9- SRUBA DIN931 + | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101140050B10I017T | NAZWAPL: S14.0X050-6K-B-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1401 | MATNR: 1401240440G2HD125T | NAZWAPL: P24.0X44.0X4.0-G PODKLADKA DIN125 200HV+ | AVAILABLE: 42,50;42;73182200
PODGRUPA: 1108 | MATNR: 1108080050BD603K | NAZWAPL: S08.0X050-ZG-B- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1515 | MATNR: 1515080185040BT | NAZWAPL: NRM 8X18.5X40B  OCYNK BIALY | AVAILABLE: 38,49;38;73181692
PODGRUPA: FIS- | MATNR: FIS-KOTWAF084421S | NAZWAPL: FIS-KOTWA FAZ II 12/20    95420 | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;40;73181900
PODGRUPA: I1101 | MATNR: I1101220140A27933T | NAZWAPL: INOX-S22.0X140-6K-A2-70 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 6302 | MATNR: 6302080OC6X07CRM | NAZWAPL: GAL-LINA STAL. 8.0 OCYNK(5+3 PCV)CZERW. | AVAILABLE: 10,11;10;73121049
PODGRUPA: I1101 | MATNR: I1101100035A48933S | NAZWAPL: INOX-S10.0X035-6K-A4 80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1101 | MATNR: 1101160130S10D933S | NAZWAPL: S16.0X130-6K-S-10.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1509 | MATNR: 1509160BT | NAZWAPL: NKM16B NAKRETKA KOLPAKOWA DIN1587 | AVAILABLE: 37,38,39,49;39;73181699
PODGRUPA: 1528 | MATNR: 1528220150B04D439T | NAZWAPL: NM22X1.5B KL.4 NAKRETKA NISKA DIN 439 | AVAILABLE: 38,39;39;73181699
PODGRUPA: 1102 | MATNR: 1102300110S88I014T | NAZWAPL: S30.0X110-6K-S-66-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102160260S10D931S | NAZWAPL: S16.0X260-6K-S-57-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3104 | MATNR: 3104040025PZAT | NAZWAPL: U04.0X025-US-PZ-A-15  WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 5399 | MATNR: 5399060080180ZAGCS | NAZWAPL: HAK-M 6X.80X11518C  ZAGIETY-GWINT METR. | AVAILABLE: 3,15,19,20,22,24,27,40,45,57;20;73181300
PODGRUPA: 1101 | MATNR: 1101030010B58D933T | NAZWAPL: S03.0X010-6K-B-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1108 | MATNR: 1108050035BDF03T | NAZWAPL: S05.0X035-ZG-B SR.ZAMK.GRZYB. S35668 F03 | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1101 | MATNR: 1101050035S10I017T | NAZWAPL: S05.0X035-6K-S-10.9-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102330300B88D931T | NAZWAPL: S33.0X300-6K-B-91-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101060040A28933T | NAZWAPL: INOX-S06.0X040-6K-A2 -80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102300330S10D931T | NAZWAPL: S30.0X330-6K-S-85-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1109 | MATNR: 1109060070CD603K | NAZWAPL: S06.0X070-ZG-C-18- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1102 | MATNR: 1102060040O10D931S | NAZWAPL: S06.0X040-6K-O-18-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1112 | MATNR: 1112160060B10150T | NAZWAPL: S16.0X060-6K-B-1.50-10.9 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1105 | MATNR: 1105080012B88T | NAZWAPL: S08.0X012-6PZ-B-08.8- SRUBA | AVAILABLE: 22,31,32;32;73181588
PODGRUPA: 1101 | MATNR: 1101080045MI017T | NAZWAPL: S08.0X045-6K-M- SRUBA ISO4017 | AVAILABLE: 31,32,49;49;74153300
PODGRUPA: 1109 | MATNR: 1109160300BD603NP | NAZWAPL: S16.0X300-ZG-B-57-DIN603+NM16B | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1338 | MATNR: 1338160040IMB88T | NAZWAPL: W16.0X040-WS-IM-B-08.8 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 1102 | MATNR: 1102240160B88D931S | NAZWAPL: S24.0X160-6K-B-60-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101220120A4D933S | NAZWAPL: INOX-S22.0X120-6K-A4   SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1109 | MATNR: 1109120160B88D603S | NAZWAPL: S12.0X160-ZG-B-30-08.8- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1199 | MATNR: 1199080020+NM+2PP | NAZWAPL: S6KM8X20G-5.8+NM8.D-934+2 PODK.D-125+127 | AVAILABLE: 25,29,31,32,33;31;73181582
PODGRUPA: I1101 | MATNR: I1101120065A48933T | NAZWAPL: INOX-S12.0X065-6K-A4-80 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102120100C56D931T | NAZWAPL: S12.0X100-6K-C-30-05.6- SRUBA DIN931 | AVAILABLE: 28,31,32,35;31;73181582
PODGRUPA: 3114 | MATNR: 3114040070TXAST | NAZWAPL: U04.0X070/42-UHS-A-TX20 WK.DR.EXTRA SFIX | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1101 | MATNR: 1101240200S88D933T | NAZWAPL: S24.0X200-6K-S-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1101 | MATNR: I1101200100A47IT | NAZWAPL: INOX-S20.0X100-6K-A4 70 SRUBA ISO4017 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1102 | MATNR: 1102300200S12I014T | NAZWAPL: S30.0X200-6K-S-72-12.9- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I1101 | MATNR: I1101100075A2D933T | NAZWAPL: INOX-S10.0X075-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1108 | MATNR: 1108050080AD603T | NAZWAPL: S05.0X080-ZG-A- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 3203 | MATNR: 3203120200BS | NAZWAPL: H12.0X200-6K----B    WKR.DREW KLUCZ | AVAILABLE: 17,19;17;73181100
PODGRUPA: 1101 | MATNR: 1101160065B58D933T | NAZWAPL: S16.0X065-6K-B-05.8- SRUBA DIN933 | AVAILABLE: 31,32,49;31;73181582
PODGRUPA: 1338 | MATNR: 1338080012IMB88T | NAZWAPL: W08.0X012-WS-IM-B-08.8 STOZ.DIN7991 | AVAILABLE: 27,29;29;73181568
PODGRUPA: 3899 | MATNR: 3899100300110SJS | NAZWAPL: SDM10X300/110S   SZPILKA JEDNOSTR. | AVAILABLE: 23,24,25;24;73181542
PODGRUPA: 1103 | MATNR: 1103080025BT | NAZWAPL: S08.0X025-6P-B- SRUBA | AVAILABLE: 31,32;31;73181582
PODGRUPA: 1102 | MATNR: 1102240090B10D931S | NAZWAPL: S24.0X090-6K-B-54-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1112 | MATNR: 1112120040S10150S | NAZWAPL: S12.0X040-6K-S-1.50-10.9- SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: I3104 | MATNR: I3104040045PZA2T | NAZWAPL: INOX U04.0X45/28-USX-PZ-A2 WKR. STOZK.+ | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1101 | MATNR: 1101120020B88I017T | NAZWAPL: S12.0X020-6K-B-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1303 | MATNR: I1303080050IA273MT | NAZWAPL: INOX-WPIM 8X50I A2 WKR.DO MET.ISO7380MF | AVAILABLE: 26,28;28;73181562
PODGRUPA: 1401 | MATNR: 1401480B2HD126S | NAZWAPL: P48.0X90.0X7.0-B PODKLADKA DIN126 200HV | AVAILABLE: 42,50;42;73182200
PODGRUPA: 3104 | MATNR: 3104040045PZAL2T | NAZWAPL: U04.0X045/30-US-PZ-A WKR.UNIX STOZ.L2 | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1306 | MATNR: 1306030006PZNT | NAZWAPL: W03.0X006-WS-PZ-N        METR.STOZ. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 3103 | MATNR: 3103030010PZBVT | NAZWAPL: U03.0X010-US-PZ-B----V     WKR.UNIX STOZ | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102300120S88D931K | NAZWAPL: S30.0X120-6K-S-66-08.8 SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1101 | MATNR: 1101180020B88D933T | NAZWAPL: S18.0X020-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1101 | MATNR: 1101180040S88I017T | NAZWAPL: S18.0X040-6K-S-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 3103 | MATNR: 3103030013PZBF15T | NAZWAPL: U03.0X013-US-PZ-B WKR.UNIX STOZ. F15 | AVAILABLE: 19,22;22;73181499
PODGRUPA: I3103 | MATNR: I3103050030TXA4T | NAZWAPL: INOX-U5.0X30 TX25A4 WKR.UNIX STOZK. | AVAILABLE: 18,21;21;73181410
PODGRUPA: 6799 | MATNR: 6799060070DREHMS | NAZWAPL: WIERTLA DO DREW. 6.0X70-R DNWSW HM- | AVAILABLE: 54,55,56;56;82075090
PODGRUPA: 1102 | MATNR: 1102330150S88D931K | NAZWAPL: S33.0X150-6K-S-78-08.8 SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 5399 | MATNR: 5399100300PARS | NAZWAPL: SLR-15-10X300X305 JEDNOROZP.-HAK PROSTY | AVAILABLE: 3,15,19,20,22,24,27,40,45,57;20;73181300
PODGRUPA: I1101 | MATNR: I1101360095A4D933T | NAZWAPL: INOX-S36.0X095-6K-A4 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1101 | MATNR: 1101080180B88D933T | NAZWAPL: S08.0X180-6K-B-08.8- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1528 | MATNR: 1528300200B04D439T | NAZWAPL: NM30X2.0B KL.4 NAKRETKA NISKA DIN 439 | AVAILABLE: 38,39;39;73181699
PODGRUPA: 3104 | MATNR: 3104030040035PZCT | NAZWAPL: U03.0X040-US-PZ-C-35 WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1599 | MATNR: 1599160B08D935S | NAZWAPL: NM16B-KL.8  NAKRETKA KORONOWA DIN935 | AVAILABLE: 3,36,37,38,39;39;73181699
PODGRUPA: 1502 | MATNR: 1502060018SD6334T | NAZWAPL: NLACZ-M 6X18S NAKR. LACZNIKOWA DIN6334 | AVAILABLE: 35,38,39;38;73181692
PODGRUPA: 3104 | MATNR: 3104060090PZBCNT | NAZWAPL: U06.0X090/55-US-PZ-B WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1202 | MATNR: 1202040025IMB914T | NAZWAPL: V04.0X025-VD-IM-B-DIN914 DOCI.45H | AVAILABLE: 24,25;25;73181548
PODGRUPA: 1314 | MATNR: 1314050006PZBT | NAZWAPL: W05.0X006-WW-PZ-B METR.WALC.+ | AVAILABLE: 27,29;27;73181558
PODGRUPA: 1101 | MATNR: 1101360190G88I017T | NAZWAPL: S36.0X190-6K-G-08.8- SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1101 | MATNR: 1101300130B88I017T | NAZWAPL: S30.0X130-6K-B-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1306 | MATNR: 1306060100PZB10T | NAZWAPL: W06.0X100-WS-PZ-B-10.9    METR.STOZ. | AVAILABLE: 27,29;27;73181558
PODGRUPA: 3103 | MATNR: 3103030025PZBL2T | NAZWAPL: U03.0X025-US-PZ-B WKR.UNIX STOZ.L2 | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1102 | MATNR: 1102060130S88D931T | NAZWAPL: S06.0X130-6K-S-24-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: I3203 | MATNR: I3203050020A2571T | NAZWAPL: INOX-H05.0X020-6K-A2 WKR.DO DREW.DIN571 | AVAILABLE: 17,18;17;73181100
PODGRUPA: 1508 | MATNR: 1508060015BIM4F03T | NAZWAPL: NEP-6B-IM-4-LP-M060X015X012 S33540 F03 | AVAILABLE: 32,38;38;73181692
PODGRUPA: I1314 | MATNR: I1314020012HA4798T | NAZWAPL: INOX-W02.0X012-WW-PH-A4 M.WALC.DIN7985 | AVAILABLE: 26,33;26;73181552
PODGRUPA: 3103 | MATNR: 3103050017PZBT | NAZWAPL: U05.0X017-US-PZ-B      WKR.UNIX STOZ. | AVAILABLE: 19,22;22;73181499
PODGRUPA: 1109 | MATNR: 1109100090B88D603S | NAZWAPL: S10.0X090-ZG-B-26- SR.ZAMK.GRZYBK. | AVAILABLE: 33,49;33;73181595
PODGRUPA: 1102 | MATNR: 1102120130S88D931T | NAZWAPL: S12.0X130-6K-S-36-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 3499 | MATNR: 3499RUR2503000CH1S | NAZWAPL: OKM-RURA CHROMOWANA  D25x3000 1.0 MM | AVAILABLE: 2,8,19,27,33,60;8;73069000
PODGRUPA: 1103 | MATNR: 1103050014BOC12T | NAZWAPL: S05.0X014-6P-B- SRUBA 12MIK | AVAILABLE: 31,32;31;73181582
PODGRUPA: 5513 | MATNR: 5513120200PPMRPT | NAZWAPL: RAM-6K-12X200 KOLEK RAMOWY+WKR.6KAT+ | AVAILABLE: 19,40;19;73181290
PODGRUPA: 1101 | MATNR: 1101160070S12D933T | NAZWAPL: S16.0X070-6K-S-12.9- SRUBA DIN933 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: I1101 | MATNR: I1101270090A2D933T | NAZWAPL: INOX-S27.0X090-6K-A2 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: 1401 | MATNR: 1401120BPN82005K | NAZWAPL: P12.0X24.0X2.5-B PODKLADKA PN82005 | AVAILABLE: 42,50;42;73182200
PODGRUPA: 5352 | MATNR: 5352100100S88D976S | NAZWAPL: PG-M10X1000S-08.8 PRET GWINTOW. DIN976 | AVAILABLE: 24,25;25;73181548
PODGRUPA: 1499 | MATNR: 1499210040GD6918S | NAZWAPL: P21.0X40.0X7.0-G PODKLADKA KLIN.DIN6918 | AVAILABLE: 3,4,37,41,42,49;42;73182200
PODGRUPA: I1101 | MATNR: I1101060170A4D933T | NAZWAPL: INOX-S06.0X170-6K-A4 SRUBA DIN933 | AVAILABLE: 30,38;30;73181575
PODGRUPA: FIS- | MATNR: FIS-KOTWAD092439S | NAZWAPL: FIS-KOTWA DO PLYT M10 FHYFISCHER- | AVAILABLE: 0,1,2,3,7,16,19,20,26,27,31,33,38,40,45,48,53,54,59,62,63;40;73181900
PODGRUPA: 1102 | MATNR: 1102100180B88D931S | NAZWAPL: S10.0X180-6K-B-32-08.8- SRUBA DIN931+ | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1102 | MATNR: 1102100085S88D931T | NAZWAPL: S10.0X085-6K-S-26-08.8- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1514 | MATNR: 1514080120040BVT | NAZWAPL: NRM 8X12.0X40B--V  OCYNK BIALY | AVAILABLE: 38,49;38;73181692
PODGRUPA: 1599 | MATNR: 1599060B08D935T | NAZWAPL: NM 6B-KL.8 NAKRETKA KORONOWA DIN935 | AVAILABLE: 3,36,37,38,39;38;73181692
PODGRUPA: 3107 | MATNR: 3107030013PZBT | NAZWAPL: U03.0X013-UW-PZ-B      WKR.UNIX WALC. + | AVAILABLE: 19,22;22;73181499
PODGRUPA: 5352 | MATNR: 5352100300B5860DS | NAZWAPL: PG-M10X3000B-5.8 60° PRET GWINTOW.DIN975 | AVAILABLE: 24,25;24;73181542
PODGRUPA: 1101 | MATNR: 1101300220S88I017T | NAZWAPL: S30.0X220-6K-S-08.8-SRUBA ISO4017 | AVAILABLE: 31,32,49;32;73181588
PODGRUPA: 1102 | MATNR: 1102560300S88I014T | NAZWAPL: S56.0X300-6K-S-137-08.8- SRUBA ISO4014 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 5399 | MATNR: 5399050025MNT | NAZWAPL: KOLEK  525   MN-NYLON             MUNGO | AVAILABLE: 3,15,19,20,22,24,27,40,45,57;3;39269097
PODGRUPA: I3104 | MATNR: I3104050045TXA4CTT | NAZWAPL: INOX-U05.0X045/30  A4 TX25 STOZ.CUT | AVAILABLE: 18,21;21;73181410
PODGRUPA: 1112 | MATNR: 1112200080S88150T | NAZWAPL: S20.0X080-6K-S-1.50-08.8 SRUBA DIN961 | AVAILABLE: 29,32;32;73181588
PODGRUPA: 1501 | MATNR: 1501100B8D934T | NAZWAPL: NM10B-KL.8  NAKRETKA DIN934 | AVAILABLE: 37,38,39,49;38;73181692
PODGRUPA: 1102 | MATNR: 1102100060O10D931S | NAZWAPL: S10.0X060-6K-O-30-10.9- SRUBA DIN931 | AVAILABLE: 28,31,32,35;32;73181588
PODGRUPA: 1528 | MATNR: 1528120125B04D439T | NAZWAPL: NM12X1.25B KL.4 NAKRETKA NISKA DIN 439 | AVAILABLE: 38,39;38;73181692
