MATNR;NAZWAPL;STAWN;PODGRUPA;OPIS;MATERIAL;PODGRUPA_WIELKOSC;PODGRUPA_ILOSC_KODOW;PODGRUPA_ILOSC_UZUPELNONYCH
1655020006MIT;NITOKOLEK 2.0X6M ISO8746;;1655;NITOKOLEK 2.0X6M ISO8746;cu-zn-mosiadz;102;2;91
1655030006MIT;NITOKOLEK 3.0X6M ISO8746;;1655;NITOKOLEK 3.0X6M ISO8746;cu-zn-mosiadz;102;2;91
1655030008MIT;NITOKOLEK 3.0X8M ISO8746;;1655;NITOKOLEK 3.0X8M ISO8746;cu-zn-mosiadz;102;2;91
1655030010MIT;NITOKOLEK 3.0X10M ISO8746;;1655;NITOKOLEK 3.0X10M ISO8746;cu-zn-mosiadz;102;2;91
1655030012MIT;NITOKOLEK 3.0X12M ISO8746;;1655;NITOKOLEK 3.0X12M ISO8746;cu-zn-mosiadz;102;2;91
1655040006ALIT;NITOKOLEK 4.0X6AL ISO8746;;1655;NITOKOLEK 4.0X6AL ISO8746;zn-al-stop-aluminium;102;2;91
1655040008ALIT;NITOKOLEK 4.0X8AL ISO8746;;1655;NITOKOLEK 4.0X8AL ISO8746;zn-al-stop-aluminium;102;2;91
1655040010ALIT;NITOKOLEK 4.0X10AL ISO8746;;1655;NITOKOLEK 4.0X10AL ISO8746;zn-al-stop-aluminium;102;2;91
1655050012ALIT;NITOKOLEK 5.0X12AL ISO8746;;1655;NITOKOLEK 5.0X12AL ISO8746;zn-al-stop-aluminium;102;2;91
1671030005II13918T;KOLEK DO ZGRZEW.M3X5I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M3X5I  ISO13918PT;;50;2;2
1671030006II13918T;KOLEK DO ZGRZEW.M3X6I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M3X6I  ISO13918PT;;50;2;2
1671030008II13918T;KOLEK DO ZGRZEW.M3X8I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M3X8I  ISO13918PT;;50;2;2
1671030010II13918T;KOLEK DO ZGRZEW.M3X10I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M3X10I  ISO13918PT;;50;2;2
1671030012II13918T;KOLEK DO ZGRZEW.M3X12I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M3X12I  ISO13918PT;;50;2;2
1671030016II13918T;KOLEK DO ZGRZEW.M3X16I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M3X16I  ISO13918PT;;50;2;2
1671030020II13918T;KOLEK DO ZGRZEW.M3X20I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M3X20I  ISO13918PT;;50;2;2
1671030025II13918T;KOLEK DO ZGRZEW.M3X25I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M3X25I  ISO13918PT;;50;2;2
1671040006II13918T;KOLEK DO ZGRZEW.M4X6I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M4X6I  ISO13918PT;;50;2;2
1671040008II13918T;KOLEK DO ZGRZEW.M4X8I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M4X8I  ISO13918PT;;50;2;2
1671040010II13918T;KOLEK DO ZGRZEW.M4X10I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M4X10I  ISO13918PT;;50;2;2
1671040012II13918T;KOLEK DO ZGRZEW.M4X12I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M4X12I  ISO13918PT;;50;2;2
1671040016II13918T;KOLEK DO ZGRZEW.M4X16I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M4X16I  ISO13918PT;;50;2;2
1671040020II13918T;KOLEK DO ZGRZEW.M4X20I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M4X20I  ISO13918PT;;50;2;2
1671040025II13918T;KOLEK DO ZGRZEW.M4X25I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M4X25I  ISO13918PT;;50;2;2
1671040035II13918T;KOLEK DO ZGRZEW.M4X35I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M4X35I  ISO13918PT;;50;2;2
1671050006II13918T;KOLEK DO ZGRZEW.M5X6I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M5X6I  ISO13918PT;;50;2;2
1671050008II13918T;KOLEK DO ZGRZEW.M5X8I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M5X8I  ISO13918PT;;50;2;2
1671050010II13918T;KOLEK DO ZGRZEW.M5X10I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M5X10I  ISO13918PT;;50;2;2
1671050012II13918T;KOLEK DO ZGRZEW.M5X12I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M5X12I  ISO13918PT;;50;2;2
1671050016II13918T;KOLEK DO ZGRZEW.M5X16I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M5X16I  ISO13918PT;;50;2;2
1671050020II13918T;KOLEK DO ZGRZEW.M5X20I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M5X20I  ISO13918PT;;50;2;2
1671050025II13918T;KOLEK DO ZGRZEW.M5X25I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M5X25I  ISO13918PT;;50;2;2
1671050030II13918T;KOLEK DO ZGRZEW.M5X30I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M5X30I  ISO13918PT;;50;2;2
1671050040II13918T;KOLEK DO ZGRZEW.M5X40I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M5X40I  ISO13918PT;;50;2;2
1671060010II13918T;KOLEK DO ZGRZEW.M6X10I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X10I  ISO13918PT;;50;2;2
1671060012II13918T;KOLEK DO ZGRZEW.M6X12I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X12I  ISO13918PT;;50;2;2
1671060015II13918T;KOLEK DO ZGRZEW.M6X15I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X15I  ISO13918PT;;50;2;2
1671060016II13918T;KOLEK DO ZGRZEW.M6X16I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X16I  ISO13918PT;;50;2;2
1671060020II13918T;KOLEK DO ZGRZEW.M6X20I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X20I  ISO13918PT;;50;2;2
1671060025II13918T;KOLEK DO ZGRZEW.M6X25I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X25I  ISO13918PT;;50;2;2
1671060030II13918T;KOLEK DO ZGRZEW.M6X30I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X30I  ISO13918PT;;50;2;2
1671060030MT;KOLEK DO ZGRZEWANIAISO13918 PT M6X30M;;1671;KOLEK DO ZGRZEWANIAISO13918 PT M6X30M;;50;2;2
1671060035II13918T;KOLEK DO ZGRZEW.M6X35I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X35I  ISO13918PT;;50;2;2
1671060040II13918T;KOLEK DO ZGRZEW.M6X40I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X40I  ISO13918PT;;50;2;2
1671060040MT;KOLEK DO ZGRZEWANIA ISO13918 PT M6x40 M;;1671;KOLEK DO ZGRZEWANIA ISO13918 PT M6x40 M;;50;2;2
1671060055II13918T;KOLEK DO ZGRZEW.M6X55I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M6X55I  ISO13918PT;;50;2;2
1671080010II13918T;KOLEK DO ZGRZEW.M8X10I ISO13918PT;;1671;KOLEK DO ZGRZEW.M8X10I ISO13918PT;;50;2;2
1671080015II13918T;KOLEK DO ZGRZEW.M8X15I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M8X15I  ISO13918PT;;50;2;2
1671080016II13918T;KOLEK DO ZGRZEW.M8X16I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M8X16I  ISO13918PT;;50;2;2
1671080020II13918T;KOLEK DO ZGRZEW.M8X20I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M8X20I  ISO13918PT;;50;2;2
1671080025II13918T;KOLEK DO ZGRZEW.M8X25I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M8X25I  ISO13918PT;;50;2;2
1671080030II13918T;KOLEK DO ZGRZEW.M8X30I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M8X30I  ISO13918PT;;50;2;2
1671080035II13918T;KOLEK DO ZGRZEW.M8X35I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M8X35I  ISO13918PT;;50;2;2
1671080035SD32501T;KOLEK DO ZGRZEW.M8X35 S DIN32501;;1671;KOLEK DO ZGRZEW.M8X35 S DIN32501;;50;2;2
1671080040II13918T;KOLEK DO ZGRZEW.M8X40I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M8X40I  ISO13918PT;;50;2;2
1671100025II13918T;KOLEK DO ZGRZEW.M10X25I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M10X25I  ISO13918PT;;50;2;2
1671100030II13918T;KOLEK DO ZGRZEW.M10X30I  ISO13918PT;;1671;KOLEK DO ZGRZEW.M10X30I  ISO13918PT;;50;2;2
2499030008CUD661T;NIT ZAKLEPYWANY STOZ. 3X8 CU DIN661;;2499;Nity zrywalne - inne NIT ZAKLEPYWANY STOZ. 3X8 CU DIN661;;271;3;233
2499030010CUD661T;NIT ZAKLEPYWANY STOZ. 3X10 CU DIN661;;2499;Nity zrywalne - inne NIT ZAKLEPYWANY STOZ. 3X10 CU DIN661;;271;3;233
2499030016CUD661T;NIT ZAKLEPYWANY STOZ. 3X16 CU DIN661;;2499;Nity zrywalne - inne NIT ZAKLEPYWANY STOZ. 3X16 CU DIN661;;271;3;233
2499030026BD6791K;NIT KULISTY 3.0X026B DIN6791;;2499;Nity zrywalne - inne NIT KULISTY 3.0X026B DIN6791;;271;3;233
2499030030CUD661T;NIT ZAKLEPYWANY STOZ. 3X30 CU DIN661;;2499;Nity zrywalne - inne NIT ZAKLEPYWANY STOZ. 3X30 CU DIN661;;271;3;233
2499030060ALD660K;NIT 3.0X.6 AL NIT KULISTY DIN 660;;2499;Nity zrywalne - inne NIT 3.0X.6 AL NIT KULISTY DIN 660;;271;3;233
2499040100ALD660T;NIT 4.0X10AL NIT KULISTY DIN660;;2499;Nity zrywalne - inne NIT 4.0X10AL NIT KULISTY DIN660;;271;3;233
2499040136AATR910T;NIT ZRYW.4.0X13.6 AL/AL TREBOL RAL9010;;2499;Nity zrywalne - inne NIT ZRYW.4.0X13.6 AL/AL TREBOL RAL9010;;271;3;233
2499048100AA7016T;NIT ZRYW.4.8X10  ALU/ALU RAL 7016;;2499;Nity zrywalne - inne NIT ZRYW.4.8X10  ALU/ALU RAL 7016;;271;3;233
2499048100AA8004T;NIT ZRYW.4.8X10  ALU/ALU RAL 8004;;2499;Nity zrywalne - inne NIT ZRYW.4.8X10  ALU/ALU RAL 8004;;271;3;233
2499048100AA8017T;NIT ZRYW.4.8X10  ALU/ALU RAL 8017;;2499;Nity zrywalne - inne NIT ZRYW.4.8X10  ALU/ALU RAL 8017;;271;3;233
2499048100AA9010T;NIT ZRYW.4.8X10  ALU/ALU RAL 9010;;2499;Nity zrywalne - inne NIT ZRYW.4.8X10  ALU/ALU RAL 9010;;271;3;233
2499048100AAT;NIT ZRYW.4.8X10  ALU/ALU;;2499;Nity zrywalne - inne NIT ZRYW.4.8X10  ALU/ALU;;271;3;233
2499048160AIT;NIT ZRYW.4.8X16 AL/A2;;2499;Nity zrywalne - inne NIT ZRYW.4.8X16 AL/A2;;271;3;233
2499048205AATRT;NIT ZRYW.4.8X20.5 AL/AL TREBOL;;2499;Nity zrywalne - inne NIT ZRYW.4.8X20.5 AL/AL TREBOL;;271;3;233
2499048240AS14T;NIT ZRYW.4.8X24 AL/ST WH14 ROZPREZNY;;2499;Nity zrywalne - inne NIT ZRYW.4.8X24 AL/ST WH14 ROZPREZNY;;271;3;233
2499048245AATRT;NIT ZRYW.4.8X24.5 AL/AL TREBOL;;2499;Nity zrywalne - inne NIT ZRYW.4.8X24.5 AL/AL TREBOL;;271;3;233
2499050008BD6791T;NIT KULISTY 5.0X.8B DIN6791;;2499;Nity zrywalne - inne NIT KULISTY 5.0X.8B DIN6791;;271;3;233
2499050050BPN2952T;NIT 5.0X50B NIT KULISTY PN 82952;;2499;Nity zrywalne - inne NIT 5.0X50B NIT KULISTY PN 82952;;271;3;233
2499060009BZAPLK;NIT ZAKLEPYWANY PLASKI 6X9B;;2499;Nity zrywalne - inne NIT ZAKLEPYWANY PLASKI 6X9B;;271;3;233
2499060010BZAPLK;NIT ZAKLEPYWANY PLASKI  6X10B;;2499;Nity zrywalne - inne NIT ZAKLEPYWANY PLASKI  6X10B;;271;3;233
2499060010SD660T;NIT6.0X10S NIT KULISTY DIN660;;2499;Nity zrywalne - inne NIT6.0X10S NIT KULISTY DIN660;;271;3;233
2499060012BZAPLK;NIT ZAKLEPYWANY PLASKI 6X12B;;2499;Nity zrywalne - inne NIT ZAKLEPYWANY PLASKI 6X12B;;271;3;233
2499060023BD6791T;NIT KULISTY 6.0X23B DIN6791;;2499;Nity zrywalne - inne NIT KULISTY 6.0X23B DIN6791;;271;3;233
2499060026SD660T;NIT 6.0X26S NIT KULISTY DIN660;;2499;Nity zrywalne - inne NIT 6.0X26S NIT KULISTY DIN660;;271;3;233
2499060130SSWZRIVT;NIT ZRYW.6.0X13 ST/ST WZMOC.RIVBU;;2499;Nity zrywalne - inne NIT ZRYW.6.0X13 ST/ST WZMOC.RIVBU;;271;3;233
2499060160SSWZRIVT;NIT ZRYW.6.0X16 ST/ST WZMOC.RIVBU;;2499;Nity zrywalne - inne NIT ZRYW.6.0X16 ST/ST WZMOC.RIVBU;;271;3;233
2499064200SS19T;NIT ZRYW.6.4X20  ST/ST WH19;;2499;Nity zrywalne - inne NIT ZRYW.6.4X20  ST/ST WH19;;271;3;233
2499064250SS19T;NIT ZRYW.6.4X25  ST/ST WH19;;2499;Nity zrywalne - inne NIT ZRYW.6.4X25  ST/ST WH19;;271;3;233
2499078135SSSTLOCT;NIT ZRYW.7.8X13.5 ST/ST STRUKT.LOCKRIV;;2499;Nity zrywalne - inne NIT ZRYW.7.8X13.5 ST/ST STRUKT.LOCKRIV;;271;3;233
2499078165SSSTLOCT;NIT ZRYW.7.8X16.5 ST/ST STRUKT.LOCKRIV;;2499;Nity zrywalne - inne NIT ZRYW.7.8X16.5 ST/ST STRUKT.LOCKRIV;;271;3;233
2499078195SSSTLOCT;NIT ZRYW.7.8X19.5 ST/ST STRUKT.LOCKRIV;;2499;Nity zrywalne - inne NIT ZRYW.7.8X19.5 ST/ST STRUKT.LOCKRIV;;271;3;233
2499078225SSSTLOCT;NIT ZRYW.7.8X22.5 ST/ST STRUKT.LOCKRIV;;2499;Nity zrywalne - inne NIT ZRYW.7.8X22.5 ST/ST STRUKT.LOCKRIV;;271;3;233
2499078275SSSTLOCT;NIT ZRYW.7.8X27.5 ST/ST STRUKT.LOCKRIV;;2499;Nity zrywalne - inne NIT ZRYW.7.8X27.5 ST/ST STRUKT.LOCKRIV;;271;3;233
2499078315SSSTLOCT;NIT ZRYW.7.8X31.5 ST/ST STRUKT.LOCKRIV;;2499;Nity zrywalne - inne NIT ZRYW.7.8X31.5 ST/ST STRUKT.LOCKRIV;;271;3;233
2499080030SD660T;NIT 8.0X30S NIT KULISTY DIN660;;2499;Nity zrywalne - inne NIT 8.0X30S NIT KULISTY DIN660;;271;3;233
2499080035SD660T;NIT 8.0X35S NIT KULISTY DIN660;;2499;Nity zrywalne - inne NIT 8.0X35S NIT KULISTY DIN660;;271;3;233
2499120040SD124T;NIT 12.0X40S NIT KULISTY DIN124;;2499;Nity zrywalne - inne NIT 12.0X40S NIT KULISTY DIN124;;271;3;233
3101035016PZBF07T;U03.5X016-UP-PZ-B   WKR.UNIX PODK. F07;;3101;Wkręt UNIX z łbem z podkładką z gwintem na całości U03.5X016-UP-PZ-B   WKR.UNIX PODK. F07;st-h-stal-weglowa-hartowana;317;2;308
3101035022PZBNHT;U03.5X022-UP-PZ-B  WKR.UNIX PODK.N/H;;3101;Wkręt UNIX z łbem z podkładką z gwintem na całości U03.5X022-UP-PZ-B  WKR.UNIX PODK.N/H;st-h-stal-weglowa-hartowana;317;2;308
3101035027PZBNHST;U03.5X027-UP-PZ-B-S WKR.UNIX PODK.N/H;;3101;Wkręt UNIX z łbem z podkładką z gwintem na całości U03.5X027-UP-PZ-B-S WKR.UNIX PODK.N/H;st-h-stal-weglowa-hartowana;317;2;308
3101040020PZ7022T;U04.0X020-UP-PZ-RAL7022 WKR.UNIX PODK.;;3101;Wkręt UNIX z łbem z podkładką z gwintem na całości U04.0X020-UP-PZ-RAL7022 WKR.UNIX PODK.;st-h-stal-weglowa-hartowana;317;2;308
3101040020PZBSNHT;U04.0X020-UP-PZ-B--S UNIX PODK.NIEHARTOW;;3101;Wkręt UNIX z łbem z podkładką z gwintem na całości U04.0X020-UP-PZ-B--S UNIX PODK.NIEHARTOW;st-h-stal-weglowa-hartowana;317;2;308
3101040024PZBNHT;U04.0X024-UP-PZ-B    WKR.UNIX PODK. N/H;;3101;Wkręt UNIX z łbem z podkładką z gwintem na całości U04.0X024-UP-PZ-B    WKR.UNIX PODK. N/H;st-h-stal-weglowa-hartowana;317;2;308
3101040027PZBNHST;U04.0X027-UP-PZ-B-S WKR.UNIX PODK.N/H;;3101;Wkręt UNIX z łbem z podkładką z gwintem na całości U04.0X027-UP-PZ-B-S WKR.UNIX PODK.N/H;st-h-stal-weglowa-hartowana;317;2;308
3101050035PZBF07T;U05.0X035-UP-PZ-B   WKR.UNIX PODK. F07;;3101;Wkręt UNIX z łbem z podkładką z gwintem na całości U05.0X035-UP-PZ-B   WKR.UNIX PODK. F07;st-h-stal-weglowa-hartowana;317;2;308
3101050050PZBT;U05.0X050-UP-PZ-B WKR.UNIX PODK.;;3101;Wkręt UNIX z łbem z podkładką z gwintem na całości U05.0X050-UP-PZ-B WKR.UNIX PODK.;st-h-stal-weglowa-hartowana;317;2;308
3103025010PZCT;U02.5X010-US-PZ-C WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U02.5X010-US-PZ-C WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103025012PZBDXK;U02.5X012-US-PZ-B WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U02.5X012-US-PZ-B WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103030013PZADXK;U03.0X013-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.0X013-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103030016PZADXK;U03.0X016-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.0X016-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103030016PZBDXK;U03.0X016-US-PZ-B WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.0X016-US-PZ-B WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103030020PZADXK;U03.0X020-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.0X020-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103030020PZBDXK;U03.0X020-US-PZ-B WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.0X020-US-PZ-B WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103030020PZCPRK;U03.0X020-US-PZ-C PRK-kg~1,58tys;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.0X020-US-PZ-C PRK-kg~1,58tys;st-h-stal-weglowa-hartowana;1264;2;1174
3103030025PZADXK;U03.0X025-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.0X025-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103030030PZADXK;U03.0X030-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.0X030-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103030035PZBK;U03.0X035-US-PZ-B WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.0X035-US-PZ-B WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103035013PZADXK;U03.5X013-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X013-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103035016PZAF07T;U03.5X016-US-PZ-A   WKR.UNIX STOZ. F07;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X016-US-PZ-A   WKR.UNIX STOZ. F07;st-h-stal-weglowa-hartowana;1264;2;1174
3103035016PZBNHPRK;U03.5X016-US-PZ-B NIEHART PRK-kg~1,44tys;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X016-US-PZ-B NIEHART PRK-kg~1,44tys;st-h-stal-weglowa-hartowana;1264;2;1174
3103035020PZADXK;U03.5X020-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X020-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103035020PZBNHPRK;U03.5X020-US-PZ-B NIEHART PRK-kg~1,19tys;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X020-US-PZ-B NIEHART PRK-kg~1,19tys;st-h-stal-weglowa-hartowana;1264;2;1174
3103035022PZ9016T;U03.5X022-US-PZ- RAL 9016 WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X022-US-PZ- RAL 9016 WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103035025PZADXK;U03.5X025-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X025-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103035030PZADXK;U03.5X030-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X030-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103035035PZADXK;U03.5X035-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X035-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103035035PZAF07T;U03.5X035-US-PZ-A WKR.UNIX STOZ. F07;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X035-US-PZ-A WKR.UNIX STOZ. F07;st-h-stal-weglowa-hartowana;1264;2;1174
3103035035PZBDXK;U03.5X035-US-PZ-B WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X035-US-PZ-B WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103035040PZADXK;U03.5X040-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X040-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103035040PZAF07T;U03.5X040-US-PZ-A WKR.UNIX STOZ. F07;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X040-US-PZ-A WKR.UNIX STOZ. F07;st-h-stal-weglowa-hartowana;1264;2;1174
3103035045PZCT;U03.5X045-US-PZ-C      WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U03.5X045-US-PZ-C      WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103040012PZADXK;U04.0X012-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X012-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103040013PZCL2T;U04.0X013-US-PZ-C WKR.UNIX STOZ.L2;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X013-US-PZ-C WKR.UNIX STOZ.L2;st-h-stal-weglowa-hartowana;1264;2;1174
3103040016PZAF07T;U04.0X016-US-PZ-A     WKR.UNIX STOZ. F07;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X016-US-PZ-A     WKR.UNIX STOZ. F07;st-h-stal-weglowa-hartowana;1264;2;1174
3103040016PZBDXK;U04.0X016-US-PZ-B WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X016-US-PZ-B WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103040016PZBNHPRK;U04.0X016-US-PZ-B NIEHART PRK-kg~1,02tys;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X016-US-PZ-B NIEHART PRK-kg~1,02tys;st-h-stal-weglowa-hartowana;1264;2;1174
3103040020PZAF07T;U04.0X020-US-PZ-A    WKR.UNIX STOZ.  F07;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X020-US-PZ-A    WKR.UNIX STOZ.  F07;st-h-stal-weglowa-hartowana;1264;2;1174
3103040025PZAF07T;U04.0X025-US-PZ-A WKR.UNIX STOZ. F07;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X025-US-PZ-A WKR.UNIX STOZ. F07;st-h-stal-weglowa-hartowana;1264;2;1174
3103040025PZBSPAXT;U04.0X025-US-PZ-B  SPAX WKR.UNIX STOŻ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X025-US-PZ-B  SPAX WKR.UNIX STOŻ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103040025TXBSPAXT;U04.0X025-US-TX-B  SPAX WKR.UNIX STOŻ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X025-US-TX-B  SPAX WKR.UNIX STOŻ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103040030PZAF07T;U04.0X030-US-PZ-A     WKR.UNIX STOZ. F07;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X030-US-PZ-A     WKR.UNIX STOZ. F07;st-h-stal-weglowa-hartowana;1264;2;1174
3103040030PZNL2T;U04.0X030-US-PZ-N WKR.UNIX STOZ.L2;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X030-US-PZ-N WKR.UNIX STOZ.L2;st-h-stal-weglowa-hartowana;1264;2;1174
3103040035PZADXK;U04.0X035-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X035-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103040040PZADXK;U04.0X040-US-PZ-A WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X040-US-PZ-A WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
3103040040PZAF07T;U04.0X040-US-PZ-A    WKR.UNIX STOZ.  F07;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X040-US-PZ-A    WKR.UNIX STOZ.  F07;st-h-stal-weglowa-hartowana;1264;2;1174
3103040040PZBDXK;U04.0X040-US-PZ-B WKR.UNIX STOZ.;;3103;Wkręt UNIX z łbem stożkowym z gwintem na całości U04.0X040-US-PZ-B WKR.UNIX STOZ.;st-h-stal-weglowa-hartowana;1264;2;1174
